datetime, Max, Min, Average
11/15/2016 22, 81.6999969482, 66.6999969482, 73.53333155311667, 
11/15/2016 23, 72.1999969482, 66.5999984741, 70.51666641235, 
11/16/2016 00, 77.5, 66.8000030518, 70.9666671753, 
11/16/2016 01, 76.9000015259, 55.9000015259, 65.81666628518333, 
11/16/2016 02, 57.7999992371, 47.0999984741, 53.283332824716666, 
11/16/2016 03, 47.0999984741, 40.9000015259, 42.666666666666664, 
11/16/2016 04, 52.0999984741, 44.9000015259, 48.733332951866664, 
11/16/2016 05, 108.900001526, 51.5, 80.0999997457, 
11/16/2016 06, 114.300003052, 74.1999969482, 91.2166671753, 
11/16/2016 07, 107.900001526, 90.3000030518, 100.9000002543, 
11/16/2016 08, 115, 87.0999984741, 100.01666768396666, 
11/16/2016 09, 113, 76.1999969482, 97.81666564941666, 
11/16/2016 10, 76.5, 62.9000015259, 70.7166671753, 
11/16/2016 11, 63.4000015259, 49.0999984741, 55.38333320616667, 
11/16/2016 15, 45, 41.7999992371, 43.366666158066664, 
11/16/2016 16, 45.2999992371, 36.9000015259, 41.33333333335, 
11/16/2016 17, 49.5, 43.7000007629, 47.20000012715, 
11/16/2016 18, 73.1999969482, 44.7999992371, 55.93333244323333, 
11/16/2016 19, 345.5, 87.6999969482, 142.74999872836665, 
11/16/2016 20, 126.900001526, 92.0999984741, 111.16666793834999, 
11/16/2016 21, 114.400001526, 99.0999984741, 107.03999938962002, 
11/16/2016 22, 96.6999969482, 85, 89.2833328247, 
11/16/2016 23, 93.0999984741, 68.4000015259, 75.63333257038333, 
11/17/2016 00, 81, 68.5, 73.81666692098334, 
11/17/2016 01, 74.9000015259, 55.0999984741, 62.966665903733336, 
11/17/2016 02, 68.1999969482, 58.2000007629, 61.53333218891666, 
11/17/2016 03, 57, 51.5999984741, 55.06666692098333, 
11/17/2016 04, 59.0999984741, 50.5999984741, 54.76666577656667, 
11/17/2016 05, 73.5, 54.5, 61.780000305179996, 
11/17/2016 06, 106.300003052, 72, 82.95000076298332, 
11/17/2016 07, 142.100006104, 82.9000015259, 113.69999949133334, 
11/17/2016 08, 125.599998474, 102.599998474, 116.08333333333333, 
11/17/2016 09, 115.599998474, 59.2000007629, 82.41666603081667, 
11/17/2016 10, 65.1999969482, 53.2999992371, 59.21666526793334, 
11/17/2016 11, 71.8000030518, 51.0999984741, 63.83333460491667, 
11/17/2016 12, 54.2999992371, 39.4000015259, 47.599999745699996, 
11/17/2016 13, 49, 39.7999992371, 43.86666679383333, 
11/17/2016 14, 35.4000015259, 26.8999996185, 31.220000076300003, 
11/17/2016 15, 39.5999984741, 30.6000003815, 34.98333326975, 
11/17/2016 16, 49.2000007629, 40.0999984741, 44.699999491350006, 
11/17/2016 17, 58.5999984741, 42.9000015259, 48.666666666666664, 
11/17/2016 18, 57.7999992371, 50.5, 53.849999745699996, 
11/17/2016 19, 75, 47.9000015259, 68.20000076295, 
11/17/2016 20, 90.6999969482, 69.4000015259, 81.21666590371666, 
11/17/2016 21, 121.300003052, 85.0999984741, 97.03333282471665, 
11/17/2016 22, 91, 64.5, 75.18333307901666, 
11/17/2016 23, 68.8000030518, 59, 63.216666539516666, 
11/18/2016 00, 65.1999969482, 51.7000007629, 59.59999974566667, 
11/18/2016 01, 57.4000015259, 41.2999992371, 50.29999987285, 
11/18/2016 02, 47.9000015259, 38.2999992371, 41.63333384196667, 
11/18/2016 03, 45.0999984741, 40.7000007629, 42.5, 
11/18/2016 04, 57, 45.7000007629, 50.100000381466664, 
11/18/2016 05, 103, 52.5, 69.0333328247, 
11/18/2016 06, 123.099998474, 56.5, 85.36666615805001, 
11/18/2016 07, 124.099998474, 107.099998474, 118.54999923700001, 
11/18/2016 08, 127.800003052, 101.400001526, 116.85000101733333, 
11/18/2016 09, 111.699996948, 100.800003052, 105.48333358766666, 
11/18/2016 10, 97.3000030518, 50.0999984741, 68.20000076295001, 
11/18/2016 11, 128.5, 50, 65.59999974568333, 
11/18/2016 12, 56.5, 47.2000007629, 51.7499993642, 
11/18/2016 13, 45.5999984741, 40.5999984741, 43.333332697533336, 
11/18/2016 14, 43, 30.5, 36.033332824716666, 
11/18/2016 15, 38, 32.2000007629, 35.41666730245, 
11/18/2016 16, 49, 37.2999992371, 42.76666641236667, 
11/18/2016 17, 61.2000007629, 42.9000015259, 51.6833337148, 
11/18/2016 18, 57.7000007629, 44.5999984741, 49.416666666666664, 
11/18/2016 19, 79.9000015259, 48, 66.40000025431667, 
11/18/2016 20, 115.400001526, 75.4000015259, 92.10000101728332, 
11/18/2016 21, 128.800003052, 73.5999984741, 98.86666615803331, 
11/18/2016 22, 86.6999969482, 65.1999969482, 72.71666463213334, 
11/18/2016 23, 86.8000030518, 67.8000030518, 75.60000228885, 
11/19/2016 00, 99.5999984741, 74.9000015259, 83.84999974568333, 
11/19/2016 01, 67.1999969482, 58.5, 63.48333295185, 
11/19/2016 02, 67.9000015259, 61.7000007629, 64.44999949136667, 
11/19/2016 03, 63, 56.0999984741, 59.033333460483334, 
11/19/2016 04, 60.5999984741, 56.0999984741, 58.54999923705, 
11/19/2016 05, 87.1999969482, 61.7000007629, 71.73333295185, 
11/19/2016 06, 110.900001526, 66.1999969482, 80.53333282471667, 
11/19/2016 07, 110.300003052, 96.5999984741, 101.26666768401667, 
11/19/2016 08, 125.900001526, 105.400001526, 111.96666590366668, 
11/19/2016 09, 123.800003052, 103.800003052, 114.58333460499999, 
11/19/2016 10, 99.5999984741, 59.9000015259, 74.48333358765, 
11/19/2016 11, 60.2000007629, 38.2000007629, 44.86666679381667, 
11/19/2016 12, 33.7000007629, 25.8999996185, 28.7166668574, 
11/19/2016 13, 36.2999992371, 29.2000007629, 32.649999618533336, 
11/19/2016 14, 34.7999992371, 28.2000007629, 30.75, 
11/19/2016 15, 34.9000015259, 26.7000007629, 30.583333651216666, 
11/19/2016 16, 49.9000015259, 33, 41.56666692098333, 
11/19/2016 17, 49, 39.0999984741, 43.533332824700004, 
11/19/2016 18, 57.5999984741, 42.5999984741, 51.01666641233333, 
11/19/2016 19, 103, 54.7999992371, 91.24999936421666, 
11/19/2016 20, 186, 87.1999969482, 118.78333155305, 
11/19/2016 21, 126.699996948, 91.5, 102.81666564938332, 
11/19/2016 22, 83.5, 58.5999984741, 67.74999936421666, 
11/19/2016 23, 65.0999984741, 57.7999992371, 61.3833325704, 
11/20/2016 00, 69.9000015259, 61, 65.11666679383333, 
11/20/2016 01, 62.5, 60.5999984741, 61.349999745683334, 
11/20/2016 02, 66, 52.5999984741, 58.13333320618333, 
11/20/2016 03, 53.7000007629, 49, 50.63333320618333, 
11/20/2016 04, 53.5999984741, 49.5, 51.733332951866664, 
11/20/2016 05, 77.3000030518, 53.2000007629, 66.83333333333333, 
11/20/2016 06, 94.0999984741, 73.8000030518, 84.85000101726666, 
11/20/2016 07, 113.300003052, 87.5999984741, 101.09999974566666, 
11/20/2016 08, 113.400001526, 82.1999969482, 96.74999872838335, 
11/20/2016 09, 86.4000015259, 69, 76.4666671753, 
11/20/2016 10, 69.6999969482, 47.4000015259, 56.716666539500004, 
11/20/2016 11, 56.5999984741, 28, 42.51666641236667, 
11/20/2016 12, 57.2000007629, 38.2000007629, 51.03333346046666, 
11/20/2016 13, 38.5999984741, 35.9000015259, 37.283333460466665, 
11/20/2016 14, 33.9000015259, 29.8999996185, 32.88333415986667, 
11/20/2016 15, 38.5999984741, 30.7000007629, 33.13333288826667, 
11/20/2016 16, 42.9000015259, 32.0999984741, 39.716666539516666, 
11/20/2016 17, 57.0999984741, 41.0999984741, 48.34999974566667, 
11/20/2016 18, 51.2000007629, 41.7000007629, 44.99999999998334, 
11/20/2016 19, 80.4000015259, 51.7000007629, 70.56666755676666, 
11/20/2016 20, 123.5, 83, 96.69999949136667, 
11/20/2016 21, 112.900001526, 73.6999969482, 95.00000127163332, 
11/20/2016 22, 78.5999984741, 71.3000030518, 76.01666641235, 
11/20/2016 23, 71.3000030518, 59.5, 64.58333460491666, 
11/21/2016 00, 85.8000030518, 47.0999984741, 61.45000076295, 
11/21/2016 01, 61.5999984741, 42.7000007629, 47.99999999998334, 
11/21/2016 02, 47.2000007629, 44, 45.29999987281667, 
11/21/2016 03, 51.2999992371, 42.4000015259, 46.666666666683334, 
11/21/2016 04, 48.7999992371, 45.2000007629, 47.01666641236667, 
11/21/2016 05, 70.0999984741, 48.9000015259, 59.966666539500004, 
11/21/2016 06, 105, 71.8000030518, 80.48333358765, 
11/21/2016 07, 68.9000015259, 51.0999984741, 56.98333358765, 
11/21/2016 08, 65.5, 53.4000015259, 57.716666539516666, 
11/21/2016 09, 88.5, 59.9000015259, 75.10000038148333, 
11/21/2016 10, 81.5999984741, 59.7999992371, 67.21666590371667, 
11/21/2016 11, 73, 55.2999992371, 65.38333320618334, 
11/21/2016 12, 51.9000015259, 35.5999984741, 44.916666666666664, 
11/21/2016 13, 40.5999984741, 24.5, 31.933333079033332, 
11/21/2016 14, 32.2999992371, 21.8999996185, 27.016666412350002, 
11/21/2016 15, 34.7000007629, 24.7999992371, 30.0200000763, 
11/21/2016 16, 47.5, 33.7000007629, 39.533334096266664, 
11/21/2016 17, 60.4000015259, 34.7999992371, 48.1833337148, 
11/21/2016 18, 66, 47.0999984741, 55.56666692098333, 
11/21/2016 19, 106.800003052, 57.2999992371, 76.96666717533333, 
11/21/2016 20, 106.900001526, 81.0999984741, 95.75, 
11/21/2016 21, 114.5, 91.4000015259, 103.44999949131666, 
11/21/2016 22, 108.900001526, 80, 93.23333358765001, 
11/21/2016 23, 90.5, 75.8000030518, 83.28333409628333, 
11/22/2016 00, 78.9000015259, 63.2999992371, 70.58333396913334, 
11/22/2016 01, 65.1999969482, 44.7999992371, 54.48333168028333, 
11/22/2016 02, 49.9000015259, 44.5999984741, 47.55000050863333, 
11/22/2016 03, 59.2999992371, 51.2000007629, 55, 
11/22/2016 04, 57.0999984741, 48.9000015259, 52.38333320616667, 
11/22/2016 05, 101.699996948, 55.2999992371, 69.63333320615, 
11/22/2016 06, 108.099998474, 71.4000015259, 85.99999999998333, 
11/22/2016 07, 111.099998474, 86.4000015259, 98.41666793824999, 
11/22/2016 08, 125.300003052, 105.800003052, 113.55000050866666, 
11/22/2016 09, 100.900001526, 66, 83.26666768395, 
11/22/2016 10, 80.4000015259, 55.2000007629, 65.78333282468334, 
11/22/2016 11, 52.2999992371, 44.4000015259, 47.48333358766667, 
11/22/2016 12, 42.7000007629, 37.5999984741, 39.8333333333, 
11/22/2016 13, 41.2999992371, 31.2999992371, 35.93333307903333, 
11/22/2016 14, 58.5999984741, 42.5, 47.93333307903333, 
11/22/2016 15, 51.7999992371, 43.5999984741, 48.3166662852, 
11/22/2016 16, 53.2999992371, 44.7999992371, 49.650000254316666, 
11/22/2016 17, 62.7000007629, 44.5999984741, 54.999999364199994, 
11/22/2016 18, 91.0999984741, 56.2000007629, 75.4666665395, 
11/22/2016 19, 99.5999984741, 85.1999969482, 91.39999898273334, 
11/22/2016 20, 131.600006104, 95.6999969482, 108.68333307906666, 
11/22/2016 21, 128, 106.199996948, 119.25, 
11/22/2016 22, 135.199996948, 101.099998474, 111.866666158, 
11/22/2016 23, 101.199996948, 80.1999969482, 91.2166646321, 
11/23/2016 00, 128.199996948, 88.5, 101.54999923698334, 
11/23/2016 01, 121.400001526, 88.6999969482, 97.88333257038335, 
11/23/2016 02, 85.3000030518, 76, 81.75, 
11/23/2016 03, 90.6999969482, 73.5, 78.83333206175, 
11/23/2016 04, 92.6999969482, 70.6999969482, 79.04999923705, 
11/23/2016 05, 96.1999969482, 74.5, 80.63333257038333, 
11/23/2016 06, 96.3000030518, 79.5, 90.68333435059999, 
11/23/2016 07, 136.600006104, 95.6999969482, 117.41666666666667, 
11/23/2016 08, 134, 108.300003052, 119.69999949133334, 
11/23/2016 09, 137.699996948, 83.5999984741, 110.799999237, 
11/23/2016 10, 88.8000030518, 64.4000015259, 74.06666692098334, 
11/23/2016 11, 62.2000007629, 45.9000015259, 51.850000381466664, 
11/23/2016 12, 53.2999992371, 38.0999984741, 43.11666615805, 
11/23/2016 13, 38.5, 31.5, 34.26666641236667, 
11/23/2016 14, 32.5, 23.5, 27.800000190733332, 
11/23/2016 15, 54.4000015259, 46.5, 49.45000012715, 
11/23/2016 16, 70.3000030518, 54, 60.766667048133336, 
11/23/2016 17, 78.4000015259, 62.7000007629, 70.18333307900001, 
11/23/2016 18, 91.9000015259, 69.9000015259, 79.66666793825, 
11/23/2016 19, 116.099998474, 91.8000030518, 106.43333307896667, 
11/23/2016 20, 118.300003052, 98.8000030518, 108.40000152596666, 
11/23/2016 21, 120.5, 99, 109.14999898266667, 
11/23/2016 22, 103.599998474, 89.6999969482, 98.48333231608335, 
11/23/2016 23, 100.199996948, 71.5999984741, 87.93333307898335, 
11/24/2016 00, 89.4000015259, 72.5999984741, 79.35000101726666, 
11/24/2016 01, 80.1999969482, 73, 76.11666615803334, 
11/24/2016 02, 94.6999969482, 73, 78.89999898273334, 
11/24/2016 03, 79.4000015259, 74.6999969482, 78.05000050863333, 
11/24/2016 04, 76.1999969482, 67.8000030518, 73.0333328247, 
11/24/2016 05, 105.300003052, 78.9000015259, 88.01666641238334, 
11/24/2016 06, 120.5, 86, 98.19999949135, 
11/24/2016 07, 148.300003052, 119.5, 133.61666742966665, 
11/24/2016 08, 137.899993896, 110.199996948, 121.96666336033336, 
11/24/2016 09, 108.199996948, 91, 96.93333307895, 
11/24/2016 10, 92.5, 87.5, 90.13333257038333, 
11/24/2016 11, 106.199996948, 80.5999984741, 95.98333358763334, 
11/24/2016 12, 73.3000030518, 43, 59.88333384196667, 
11/24/2016 13, 52.5999984741, 43, 48.083333969116666, 
11/24/2016 14, 50, 46.9000015259, 48.400000254316666, 
11/24/2016 15, 57.7000007629, 40, 48.399999618533336, 
11/24/2016 16, 69.5999984741, 55.5, 59.18333307903333, 
11/24/2016 17, 76.6999969482, 59.0999984741, 66.35000038148334, 
11/24/2016 18, 74.9000015259, 68.0999984741, 71.14999898273334, 
11/24/2016 19, 126.699996948, 79.3000030518, 94.63333257031667, 
11/24/2016 20, 130.300003052, 96.0999984741, 110.34999974565001, 
11/24/2016 21, 137.199996948, 83.4000015259, 110.68333307898335, 
11/24/2016 22, 87.9000015259, 71.9000015259, 82.45000076295, 
11/24/2016 23, 89.0999984741, 66.8000030518, 80.08333333333333, 
11/25/2016 00, 73.5999984741, 52, 66.58333333333333, 
11/25/2016 01, 68.4000015259, 53.5, 58.43333371481666, 
11/25/2016 02, 67.1999969482, 60.9000015259, 64.74999936421666, 
11/25/2016 03, 96.4000015259, 68.1999969482, 78.29999923705, 
11/25/2016 04, 73.5999984741, 63.4000015259, 68.24999936421666, 
11/25/2016 05, 90.0999984741, 61.2000007629, 73.00000063578334, 
11/25/2016 06, 165.800003052, 107.199996948, 123.73333358766666, 
11/25/2016 07, 136.5, 106, 117.96666717533333, 
11/25/2016 08, 198.899993896, 102.800003052, 144.666665395, 
11/25/2016 09, 170.699996948, 78.4000015259, 128.28333409633333, 
11/25/2016 10, 75.0999984741, 63.9000015259, 67.69999949136667, 
11/25/2016 11, 81.9000015259, 59.4000015259, 66.2166671753, 
11/25/2016 12, 79.5999984741, 66.8000030518, 71.2833328247, 
11/25/2016 13, 69.3000030518, 54.7000007629, 64.28333409628333, 
11/25/2016 14, 56.7999992371, 44.2000007629, 49.399999618533336, 
11/25/2016 15, 55.2999992371, 45.7999992371, 50.3833332062, 
11/25/2016 16, 87.6999969482, 55.9000015259, 68.24999936420001, 
11/25/2016 17, 87.5, 70.9000015259, 77.58333333333333, 
11/25/2016 18, 90.1999969482, 76.9000015259, 82.54999923705, 
11/25/2016 19, 121.199996948, 97.4000015259, 105.783331553, 
11/25/2016 20, 126, 103.900001526, 115.65000025433334, 
11/25/2016 21, 119.400001526, 94.5, 109.58333333333333, 
11/25/2016 22, 127.800003052, 108, 115.40000152599998, 
11/25/2016 23, 117.599998474, 95.0999984741, 103.14999898265, 
11/26/2016 00, 99.3000030518, 89, 94.06666819256667, 
11/26/2016 01, 89.5, 85.9000015259, 87.78333409628333, 
11/26/2016 02, 87.8000030518, 74.1999969482, 82.69999949136667, 
11/26/2016 03, 87.5999984741, 71.5, 78.38333257038333, 
11/26/2016 04, 82.8000030518, 72.4000015259, 76.98333358765, 
11/26/2016 05, 113, 78, 90.5833333333, 
11/26/2016 06, 105.5, 93.5999984741, 100.46666590366668, 
11/26/2016 07, 146, 108.5, 123.883333842, 
11/26/2016 08, 158.100006104, 91, 123.01666895566666, 
11/26/2016 09, 131.600006104, 90.4000015259, 110.15000152598333, 
11/26/2016 10, 120.300003052, 83.4000015259, 100.61666742965001, 
11/26/2016 11, 76.5, 51.4000015259, 62.733334223449994, 
11/26/2016 12, 47.7999992371, 40.9000015259, 43.79999987285, 
11/26/2016 13, 44.5999984741, 39.2999992371, 42.400000254333335, 
11/26/2016 14, 45.0999984741, 37.9000015259, 41.18333307901667, 
11/26/2016 15, 96.3000030518, 44.4000015259, 72.41666857405, 
11/26/2016 16, 87.9000015259, 70.3000030518, 84.41666666666667, 
11/26/2016 17, 80.0999984741, 71.9000015259, 75.91666666666667, 
11/26/2016 18, 105.800003052, 75.1999969482, 88.9166666667, 
11/26/2016 19, 115.5, 93.8000030518, 99.88333384198334, 
11/26/2016 20, 125.699996948, 107.900001526, 116.40000025433334, 
11/26/2016 21, 127.099998474, 90.5999984741, 112.06666819265001, 
11/26/2016 22, 102.099998474, 67.5, 86.54999923703333, 
11/26/2016 23, 110.400001526, 81.1999969482, 96.91666539505002, 
11/27/2016 00, 86, 62.5999984741, 71.34999974568333, 
11/27/2016 01, 75.5999984741, 50.5999984741, 60.86666615803333, 
11/27/2016 02, 58.0999984741, 45.9000015259, 52.89999961851667, 
11/27/2016 03, 53.4000015259, 49.7000007629, 51.233333587666664, 
11/27/2016 04, 69.9000015259, 50.4000015259, 59.283333460483334, 
11/27/2016 05, 79.1999969482, 66.5, 71.06666564940001, 
11/27/2016 06, 115, 67.9000015259, 90.60000101728333, 
11/27/2016 07, 127.400001526, 91.5999984741, 109.68333307901668, 
11/27/2016 08, 137.5, 98.6999969482, 113.01666641236666, 
11/27/2016 09, 131.100006104, 103.400001526, 110.88333511366666, 
11/27/2016 10, 125, 95.4000015259, 115.08333333331666, 
11/27/2016 11, 105.900001526, 71.9000015259, 87.01666768395, 
11/27/2016 12, 64, 35.5999984741, 46.36666742961666, 
11/27/2016 13, 52.9000015259, 32.7999992371, 41.20000012716667, 
11/27/2016 14, 45.2999992371, 31.5, 36.666666666683334, 
11/27/2016 15, 51.5999984741, 40.5, 45.36666615803333, 
11/27/2016 16, 60.2000007629, 51.2000007629, 54.50000063574999, 
11/27/2016 17, 66.9000015259, 58.5, 62.14999961851667, 
11/27/2016 18, 69.6999969482, 59.5999984741, 63.9333337148, 
11/27/2016 19, 92.4000015259, 68.9000015259, 78.4000015259, 
11/27/2016 20, 109.900001526, 71.5999984741, 89.1333325704, 
11/27/2016 21, 109.599998474, 96.5999984741, 102.0833320617, 
11/27/2016 22, 120.900001526, 92.4000015259, 104.51666641234999, 
11/27/2016 23, 129.600006104, 76.0999984741, 95.96666844698332, 
11/28/2016 00, 97.8000030518, 66.5999984741, 81.11666615803334, 
11/28/2016 01, 75.8000030518, 54.7000007629, 62.600000381466664, 
11/28/2016 02, 111, 57.2000007629, 76.80000050863333, 
11/28/2016 03, 87.9000015259, 50.5999984741, 60.40000025433333, 
11/28/2016 04, 52.5, 42.2000007629, 47.666666666666664, 
11/28/2016 05, 59.2000007629, 40.5, 50.76666641235, 
11/28/2016 06, 182.600006104, 60.2999992371, 94.60000038158334, 
11/28/2016 07, 129.300003052, 84.3000030518, 108.36666742961665, 
11/28/2016 08, 96.8000030518, 86.9000015259, 92.3666687012, 
11/28/2016 09, 117.900001526, 96.6999969482, 108.98333358769999, 
11/28/2016 10, 107.900001526, 62.7000007629, 80.41666857405001, 
11/28/2016 11, 77.0999984741, 22.7999992371, 46.38333320618333, 
11/28/2016 12, 31.7000007629, 27.3999996185, 29.700000127133336, 
11/28/2016 13, 39.5999984741, 27.7000007629, 32.26666673021666, 
11/28/2016 14, 45.5999984741, 31.3999996185, 40.249999682100004, 
11/28/2016 15, 53.5, 40.2999992371, 45.01666641235, 
11/28/2016 16, 59.9000015259, 50.5, 54.04999987285, 
11/28/2016 17, 78.1999969482, 50.7000007629, 59.916666030849996, 
11/28/2016 18, 85.4000015259, 55.2999992371, 73.86666806541666, 
11/28/2016 19, 132.100006104, 54.5, 93.70000076301666, 
11/28/2016 20, 145, 107.5, 117.616666158, 
11/28/2016 21, 143.199996948, 111.800003052, 125.71666717533333, 
11/28/2016 22, 119.300003052, 99.4000015259, 110.18333562231668, 
11/28/2016 23, 121.599998474, 105.599998474, 112.61666488633334, 
11/29/2016 00, 109.800003052, 74.5, 96.05000050866666, 
11/29/2016 01, 109.300003052, 74.0999984741, 95.74999999998334, 
11/29/2016 02, 111.400001526, 81.6999969482, 89.21666717531666, 
11/29/2016 03, 83.5999984741, 73.6999969482, 79.36666615803334, 
11/29/2016 04, 84.1999969482, 71.3000030518, 78.68333435059999, 
11/29/2016 05, 100.5, 84, 89.93333180743333, 
11/29/2016 06, 123.599998474, 89.0999984741, 100.98333231603334, 
11/29/2016 07, 137.600006104, 107, 124.05000178033333, 
11/29/2016 08, 133.699996948, 106.199996948, 116.71666590366668, 
11/29/2016 09, 101, 87.8000030518, 91.78333409628334, 
11/29/2016 10, 93, 75.1999969482, 83.88333257038333, 
11/29/2016 11, 93.1999969482, 57, 68.08333206175, 
11/29/2016 12, 76.5999984741, 33.2000007629, 54.63333193458334, 
11/29/2016 13, 26.3999996185, 18.7000007629, 23.649999936416666, 
11/29/2016 14, 41.2999992371, 32.7999992371, 35.349999745683334, 
11/29/2016 15, 36.9000015259, 32, 34.23333422343333, 
11/29/2016 16, 40.4000015259, 29, 34.81666755675, 
11/29/2016 17, 47.9000015259, 38.7000007629, 43.48333358763333, 
11/29/2016 18, 75.8000030518, 49.7000007629, 57.533334096266664, 
11/29/2016 19, 88.8000030518, 74.5999984741, 80.66666666666667, 
11/29/2016 20, 108.699996948, 87.5, 96.21666590366668, 
11/29/2016 21, 81.3000030518, 65.3000030518, 72.63333384196666, 
11/29/2016 22, 75, 64.5999984741, 69.76666768393333, 
11/29/2016 23, 71.6999969482, 55.7000007629, 61.483332316083334, 
11/30/2016 00, 72.3000030518, 60.5, 65.80000114441667, 
11/30/2016 01, 67.1999969482, 55.2999992371, 59.8166662852, 
11/30/2016 02, 72.5999984741, 50.2999992371, 60.51666641236667, 
11/30/2016 03, 65.9000015259, 53.5, 57.31666692098333, 
11/30/2016 04, 66.9000015259, 49.5999984741, 56.266667048133336, 
11/30/2016 05, 69.1999969482, 63.7999992371, 66.91666603088333, 
11/30/2016 06, 133.300003052, 67.6999969482, 97.84999974568332, 
11/30/2016 07, 136.899993896, 92.9000015259, 111.94999949128332, 
11/30/2016 08, 147, 107.800003052, 127.26666768400001, 
11/30/2016 09, 123.900001526, 91.1999969482, 109.43333307903333, 
11/30/2016 10, 107.099998474, 53, 92.38333257036668, 
11/30/2016 11, 76.5999984741, 61.5, 66.81666692098334, 
11/30/2016 12, 75.5, 13.8999996185, 55.48333390553333, 
11/30/2016 13, 42.4000015259, 17.6000003815, 28.840000915539996, 
11/30/2016 15, 127, 127, 127, 
11/30/2016 16, 87.5, 49, 60.88333320618333, 
11/30/2016 17, 79.1999969482, 52.7000007629, 68.54999923703333, 
11/30/2016 18, 74, 59.5, 67.65000025431667, 
11/30/2016 19, 59.5999984741, 41.4000015259, 46.583333333333336, 
11/30/2016 20, 119.300003052, 35.7000007629, 65.20000114443, 
11/30/2016 21, 118.900001526, 37.7999992371, 67.39000091557001, 
11/30/2016 22, 59.7000007629, 47.5, 54.150000254316666, 
11/30/2016 23, 63.7000007629, 50.2999992371, 59.01666704815, 
12/01/2016 00, 196.800003052, 53.2000007629, 107.47999954218001, 
12/01/2016 01, 111.800003052, 72.5999984741, 94.774999618575, 
12/01/2016 02, 101.400001526, 70.8000030518, 84.85000101728333, 
